Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1879,8,22,63.8,49.8,17.7,9.9
1879,8,23,67.3,45.1,19.6,7.3
1879,8,24,65.8,42.6,18.8,5.9
1879,8,25,61.5,45.8,16.4,7.7
1879,8,26,64.3,47.8,17.9,8.8
1879,8,27,68.8,50.8,20.4,10.4
1879,8,28,63.8,NA,17.7,NA
1879,8,29,62.8,48.1,17.1,8.9
1879,8,30,61.8,40.7,16.6,4.8
1879,8,31,60.3,42.1,15.7,5.6
1879,9,1,61.8,39,16.6,3.9
1879,9,2,63.3,50.4,17.4,10.2
1879,9,3,65.8,51.7,18.8,10.9
1879,9,4,60.5,43.1,15.8,6.2
1879,9,5,63.8,50.4,17.7,10.2
1879,9,6,65.8,51.8,18.8,11
1879,9,7,59.3,52,15.2,11.1
1879,9,8,57.3,45.4,14.1,7.4
1879,9,9,61.8,51.1,16.6,10.6
1879,9,10,58.8,45.6,14.9,7.6
1879,9,11,58.8,52,14.9,11.1
1879,9,12,64.3,48.9,17.9,9.4
1879,9,13,64.3,44.1,17.9,6.7
1879,9,14,59.3,43.6,15.2,6.4
1879,9,15,57.8,51.1,14.3,10.6
1879,9,16,55.3,50.1,12.9,10.1
1879,9,17,61.3,42.9,16.3,6.1
1879,9,18,62,NA,16.7,NA
1879,9,19,59.8,45.1,15.4,7.3
1879,9,20,60.5,41.5,15.8,5.3
1879,9,21,56.5,48.7,13.6,9.3
1879,9,22,56.8,43.6,13.8,6.4
1879,9,23,57.8,37,14.3,2.8
1879,9,24,53.3,35,11.8,1.7
1879,9,25,57.3,38.5,14.1,3.6
1879,9,26,62.8,44.6,17.1,7
1879,9,27,59.8,41.5,15.4,5.3
1879,9,28,57.8,41.5,14.3,5.3
1879,9,29,60.5,37,15.8,2.8
1879,9,30,57.6,34.3,14.2,1.3
1879,10,1,58.3,42.1,14.6,5.6
1879,10,2,53.8,41,12.1,5
1879,10,3,58.3,41,14.6,5
1879,10,4,62.3,51.6,16.8,10.9
1879,10,5,61.5,39.5,16.4,4.2
1879,10,6,60.8,36.7,16,2.6
1879,10,7,51.8,43.1,11,6.2
1879,10,8,49.7,46.1,9.8,7.8
1879,10,9,49.7,42.6,9.8,5.9
1879,10,10,51.8,42.6,11,5.9
1879,10,11,49.8,46.8,9.9,8.2
1879,10,12,50,46.1,10,7.8
1879,10,13,49.7,47.1,9.8,8.4
1879,10,14,55.3,39.7,12.9,4.3
1879,10,15,46.7,32,8.2,0
1879,10,16,51,32.3,10.6,0.2
1879,10,17,55.1,46.8,12.8,8.2
1879,10,18,56.5,44.1,13.6,6.7
1879,10,19,57.3,48.1,14.1,8.9
1879,10,20,53.6,41.8,12,5.4
1879,10,21,52.3,43.6,11.3,6.4
1879,10,22,57.1,49.4,13.9,9.7
1879,10,23,57.8,53.3,14.3,11.8
1879,10,24,56.9,41.5,13.8,5.3
1879,10,25,51.2,31,10.7,-0.6
1879,10,26,52.3,30.3,11.3,-0.9
1879,10,27,53.8,46.1,12.1,7.8
1879,10,28,55,42.1,12.8,5.6
1879,10,29,50.7,36.5,10.4,2.5
1879,10,30,49.8,44.6,9.9,7
1879,10,31,48.7,44.6,9.3,7
1879,11,1,45.7,33.5,7.6,0.8
1879,11,2,44.2,30.8,6.8,-0.7
1879,11,3,50.7,30.3,10.4,-0.9
1879,11,4,46.9,40,8.3,4.4
1879,11,5,52.1,40.8,11.2,4.9
1879,11,6,50.7,45.1,10.4,7.3
1879,11,7,51.2,45.6,10.7,7.6
1879,11,8,49.7,36.7,9.8,2.6
1879,11,9,53.3,37.7,11.8,3.2
1879,11,10,51,34,10.6,1.1
1879,11,11,48.9,37,9.4,2.8
1879,11,12,46.2,35.5,7.9,1.9
1879,11,13,45.7,28.8,7.6,-1.8
1879,11,14,47.5,26.3,8.6,-3.2
1879,11,15,51.8,35,11,1.7
1879,11,16,50.7,36.3,10.4,2.4
1879,11,17,54,47.6,12.2,8.7
1879,11,18,53.8,51.1,12.1,10.6
1879,11,19,52.3,47.4,11.3,8.6
1879,11,20,48,39,8.9,3.9
1879,11,21,43.9,37.7,6.6,3.2
1879,11,22,45.9,32.3,7.7,0.2
1879,11,23,43.4,35,6.3,1.7
1879,11,24,46.2,39,7.9,3.9
1879,11,25,42.7,38,5.9,3.3
1879,11,26,40.8,33.5,4.9,0.8
1879,11,27,44.2,33,6.8,0.6
1879,11,28,42.2,35,5.7,1.7
1879,11,29,40,30.5,4.4,-0.8
1879,11,30,36.5,25.8,2.5,-3.4
1879,12,1,34.8,22.2,1.6,-5.4
1879,12,2,33.8,16.2,1,-8.8
1879,12,3,34.8,29.3,1.6,-1.5
1879,12,4,35.3,16.5,1.8,-8.6
1879,12,5,37.8,16.7,3.2,-8.5
1879,12,6,42.2,23.8,5.7,-4.6
1879,12,7,39.3,17.9,4.1,-7.8
1879,12,8,39.3,18.2,4.1,-7.7
1879,12,9,40.8,22.7,4.9,-5.2
1879,12,10,42.7,25.8,5.9,-3.4
1879,12,11,39.8,20.5,4.3,-6.4
1879,12,12,44.2,27,6.8,-2.8
1879,12,13,44.7,27.8,7.1,-2.3
1879,12,14,49.2,36.8,9.6,2.7
1879,12,15,47.2,33,8.4,0.6
1879,12,16,47.9,27,8.8,-2.8
1879,12,17,50.7,27,10.4,-2.8
1879,12,18,42.2,22.8,5.7,-5.1
1879,12,19,36.5,18.2,2.5,-7.7
1879,12,20,39.8,28,4.3,-2.2
1879,12,21,49.9,38,9.9,3.3
1879,12,22,47.4,34,8.6,1.1
1879,12,23,50,42.6,10,5.9
1879,12,24,45.9,37.4,7.7,3
1879,12,25,46.7,23.8,8.2,-4.6
1879,12,26,47.2,40.3,8.4,4.6
1879,12,27,52.3,44.3,11.3,6.8
1879,12,28,55.5,44.8,13.1,7.1
1879,12,29,46.7,36,8.2,2.2
1879,12,30,46.7,33,8.2,0.6
1879,12,31,53.3,35,11.8,1.7
1880,1,1,56.3,52,13.5,11.1
1880,1,2,54.3,39,12.4,3.9
1880,1,3,48.7,39.5,9.3,4.2
1880,1,4,51,43.6,10.6,6.4
1880,1,5,54.3,42.9,12.4,6.1
1880,1,6,57.8,40.3,14.3,4.6
1880,1,7,49.7,31.1,9.8,-0.5
1880,1,8,42.2,32,5.7,0
1880,1,9,44.7,28.1,7.1,-2.2
1880,1,10,40.3,25.8,4.6,-3.4
1880,1,11,40.8,36.5,4.9,2.5
1880,1,12,40.6,34,4.8,1.1
1880,1,13,36.3,33,2.4,0.6
1880,1,14,37.3,27.3,2.9,-2.6
1880,1,15,41.3,28.3,5.2,-2.1
1880,1,16,42.2,33.5,5.7,0.8
1880,1,17,40.6,29.8,4.8,-1.2
1880,1,18,34.8,29.3,1.6,-1.5
1880,1,19,37.8,27.8,3.2,-2.3
1880,1,20,39.3,16.5,4.1,-8.6
1880,1,21,41.7,14.2,5.4,-9.9
1880,1,22,32.5,13.5,0.3,-10.3
1880,1,23,38.8,24.8,3.8,-4
1880,1,24,38.8,28.8,3.8,-1.8
1880,1,25,39.3,34.3,4.1,1.3
1880,1,26,43.2,23,6.2,-5
1880,1,27,44.2,24.8,6.8,-4
1880,1,28,48.7,42.1,9.3,5.6
1880,1,29,50.2,44.1,10.1,6.7
1880,1,30,50.7,46.4,10.4,8
1880,1,31,52.6,39.5,11.4,4.2
1880,2,1,53.1,45.1,11.7,7.3
1880,2,2,52.5,44.6,11.4,7
1880,2,3,50,40,10,4.4
1880,2,4,56.8,45.4,13.8,7.4
1880,2,5,50,30.2,10,-1
1880,2,6,52.3,28.6,11.3,-1.9
1880,2,7,51.4,38,10.8,3.3
1880,2,8,45.7,28.8,7.6,-1.8
1880,2,9,42.2,29.6,5.7,-1.3
1880,2,10,48.7,34.3,9.3,1.3
1880,2,11,49.7,25.6,9.8,-3.6
1880,2,12,46.7,34.7,8.2,1.5
1880,2,13,48.3,32,9.1,0
1880,2,14,51.8,31.3,11,-0.4
1880,2,15,45.2,27.3,7.3,-2.6
1880,2,16,46.4,37.5,8,3.1
1880,2,17,51.2,38.3,10.7,3.5
1880,2,18,53.8,42.8,12.1,6
1880,2,19,54.3,44.6,12.4,7
1880,2,20,53.6,41.5,12,5.3
1880,2,21,50.7,37.5,10.4,3.1
1880,2,22,47.2,37.5,8.4,3.1
1880,2,23,46.7,39,8.2,3.9
1880,2,24,49.7,33,9.8,0.6
1880,2,25,47.2,35.5,8.4,1.9
1880,2,26,46.2,38.5,7.9,3.6
1880,2,27,48.2,35.5,9,1.9
1880,2,28,52.1,45.1,11.2,7.3
1880,2,29,53.5,46.4,11.9,8
1880,3,1,48.7,32.7,9.3,0.4
1880,3,2,47.2,32,8.4,0
1880,3,3,53.1,41.5,11.7,5.3
1880,3,4,52.3,39,11.3,3.9
1880,3,5,56.8,51.1,13.8,10.6
1880,3,6,53.1,48.1,11.7,8.9
1880,3,7,50.5,36,10.3,2.2
1880,3,8,51.8,31.3,11,-0.4
1880,3,9,43.9,30.8,6.6,-0.7
1880,3,10,46,36.7,7.8,2.6
1880,3,11,49.4,33.5,9.7,0.8
1880,3,12,51.4,41.5,10.8,5.3
1880,3,13,57.3,31.6,14.1,-0.2
1880,3,14,48.4,34.5,9.1,1.4
1880,3,15,51.2,40,10.7,4.4
1880,3,16,47.2,41.3,8.4,5.2
1880,3,17,46.2,40.7,7.9,4.8
1880,3,18,50.7,40.3,10.4,4.6
1880,3,19,55.1,36,12.8,2.2
1880,3,20,55.1,32.5,12.8,0.3
1880,3,21,46.7,31.8,8.2,-0.1
1880,3,22,48.5,26.8,9.2,-2.9
1880,3,23,47.4,26.8,8.6,-2.9
1880,3,24,49.2,30.3,9.6,-0.9
1880,3,25,51.5,39.5,10.8,4.2
1880,3,26,52,43.4,11.1,6.3
1880,3,27,49.2,36.5,9.6,2.5
1880,3,28,57.3,27.3,14.1,-2.6
1880,3,29,55.3,33.5,12.9,0.8
1880,3,30,58.6,30.8,14.8,-0.7
1880,3,31,55.5,40.5,13.1,4.7
1880,4,1,52.3,35.5,11.3,1.9
1880,4,2,57.3,43.1,14.1,6.2
1880,4,3,58.6,45.6,14.8,7.6
1880,4,4,53,40.3,11.7,4.6
1880,4,5,NA,NA,NA,NA
1880,4,6,54.8,36,12.7,2.2
1880,4,7,49.9,39.2,9.9,4
1880,4,8,51.8,38,11,3.3
1880,4,9,50,38,10,3.3
1880,4,10,48.7,38,9.3,3.3
1880,4,11,48.5,36.5,9.2,2.5
1880,4,12,47.4,33.7,8.6,0.9
1880,4,13,50.9,35.5,10.5,1.9
1880,4,14,49.7,33.7,9.8,0.9
1880,4,15,48.5,35,9.2,1.7
1880,4,16,51.8,41.3,11,5.2
1880,4,17,51.2,42.8,10.7,6
1880,4,18,56.1,42.8,13.4,6
1880,4,19,59.8,47.8,15.4,8.8
1880,4,20,58.3,43,14.6,6.1
1880,4,21,57.6,42.1,14.2,5.6
1880,4,22,55.5,39.5,13.1,4.2
1880,4,23,55.5,40,13.1,4.4
1880,4,24,55.3,42.6,12.9,5.9
1880,4,25,54.3,35.5,12.4,1.9
1880,4,26,50.2,35,10.1,1.7
1880,4,27,50.7,31.8,10.4,-0.1
1880,4,28,53.6,30.8,12,-0.7
1880,4,29,49.7,38.5,9.8,3.6
1880,4,30,55.8,31.3,13.2,-0.4
1880,5,1,62.8,34.3,17.1,1.3
1880,5,2,52.8,43.8,11.6,6.6
1880,5,3,53.3,34.5,11.8,1.4
1880,5,4,53.1,38.5,11.7,3.6
1880,5,5,57.1,33.3,13.9,0.7
1880,5,6,54.3,41.5,12.4,5.3
1880,5,7,56.3,32.5,13.5,0.3
1880,5,8,59.3,32,15.2,0
1880,5,9,55.3,32,12.9,0
1880,5,10,51.8,38.5,11,3.6
1880,5,11,51.8,43.6,11,6.4
1880,5,12,52.7,46.1,11.5,7.8
1880,5,13,52.3,41.5,11.3,5.3
1880,5,14,55.1,39.3,12.8,4.1
1880,5,15,58.8,46.6,14.9,8.1
1880,5,16,55,44.1,12.8,6.7
1880,5,17,56.5,41.5,13.6,5.3
1880,5,18,66.8,35.2,19.3,1.8
1880,5,19,67.8,49.1,19.9,9.5
1880,5,20,72.5,45.1,22.5,7.3
1880,5,21,66.3,47.1,19.1,8.4
1880,5,22,59.8,50.1,15.4,10.1
1880,5,23,56.5,48.1,13.6,8.9
1880,5,24,61.6,44.7,16.4,7.1
1880,5,25,60.8,42.8,16,6
1880,5,26,56.3,48.8,13.5,9.3
1880,5,27,59.3,43.6,15.2,6.4
1880,5,28,56.8,39.5,13.8,4.2
1880,5,29,60.8,38.3,16,3.5
1880,5,30,55.3,48.1,12.9,8.9
1880,5,31,59.8,49.1,15.4,9.5
1880,6,1,57.1,47.6,13.9,8.7
1880,6,2,62.8,50.3,17.1,10.2
1880,6,3,66.5,50.4,19.2,10.2
1880,6,4,56.8,44.1,13.8,6.7
1880,6,5,52.8,37.5,11.6,3.1
1880,6,6,60.1,49.8,15.6,9.9
1880,6,7,56.1,45.6,13.4,7.6
1880,6,8,55.3,40,12.9,4.4
1880,6,9,56.8,38,13.8,3.3
1880,6,10,57.8,34,14.3,1.1
1880,6,11,63.8,34,17.7,1.1
1880,6,12,61.1,41.5,16.2,5.3
1880,6,13,64.8,52.4,18.2,11.3
1880,6,14,64.1,43.6,17.8,6.4
1880,6,15,65.5,41.7,18.6,5.4
1880,6,16,63.3,52.5,17.4,11.4
1880,6,17,64.3,54,17.9,12.2
1880,6,18,66.3,52.3,19.1,11.3
1880,6,19,62,47.1,16.7,8.4
1880,6,20,62.3,50.1,16.8,10.1
1880,6,21,68.5,51.6,20.3,10.9
1880,6,22,67.3,48.1,19.6,8.9
1880,6,23,68.5,48.8,20.3,9.3
1880,6,24,67.5,53.6,19.7,12
1880,6,25,65.3,47.6,18.5,8.7
1880,6,26,65.3,48.4,18.5,9.1
1880,6,27,65.8,49.1,18.8,9.5
1880,6,28,64.8,59.3,18.2,15.2
1880,6,29,67.3,59,19.6,15
1880,6,30,67.5,54.5,19.7,12.5
1880,7,1,62.6,51.4,17,10.8
1880,7,2,67.1,52.5,19.5,11.4
1880,7,3,63.8,52.5,17.7,11.4
1880,7,4,66.8,52,19.3,11.1
1880,7,5,64.6,48.6,18.1,9.2
1880,7,6,66.5,55,19.2,12.8
1880,7,7,62.3,49.6,16.8,9.8
1880,7,8,61.3,49.1,16.3,9.5
1880,7,9,65.3,51.1,18.5,10.6
1880,7,10,65.8,50.9,18.8,10.5
1880,7,11,63.8,51.1,17.7,10.6
1880,7,12,61.8,53,16.6,11.7
1880,7,13,60.8,52.3,16,11.3
1880,7,14,63.3,54,17.4,12.2
1880,7,15,63.8,51.6,17.7,10.9
1880,7,16,68.1,44.4,20.1,6.9
1880,7,17,74.3,43.6,23.5,6.4
1880,7,18,62.3,55.5,16.8,13.1
1880,7,19,65.8,53.7,18.8,12.1
1880,7,20,65,50.6,18.3,10.3
1880,7,21,64.8,43.1,18.2,6.2
1880,7,22,66.8,42.1,19.3,5.6
1880,7,23,64.8,47.6,18.2,8.7
1880,7,24,67.3,54.5,19.6,12.5
1880,7,25,70.3,48.1,21.3,8.9
1880,7,26,60.3,53.7,15.7,12.1
1880,7,27,69.8,55,21,12.8
1880,7,28,68.3,55,20.2,12.8
1880,7,29,78.3,49.9,25.7,9.9
1880,7,30,59.1,47.1,15.1,8.4
1880,7,31,64.8,44.1,18.2,6.7
1880,8,1,68.1,45.1,20.1,7.3
1880,8,2,66.5,47.1,19.2,8.4
1880,8,3,65.5,52,18.6,11.1
1880,8,4,68.8,58,20.4,14.4
1880,8,5,68.7,55.3,20.4,12.9
1880,8,6,66.7,55,19.3,12.8
1880,8,7,59.3,49.8,15.2,9.9
1880,8,8,66.8,49.1,19.3,9.5
1880,8,9,67.5,49.3,19.7,9.6
1880,8,10,74.7,59.5,23.7,15.3
1880,8,11,72.3,57.7,22.4,14.3
1880,8,12,70.7,53.3,21.5,11.8
1880,8,13,68.8,50.8,20.4,10.4
1880,8,14,71.3,51.1,21.8,10.6
1880,8,15,73.1,51.8,22.8,11
1880,8,16,66.1,51.9,18.9,11.1
1880,8,17,62.1,55.3,16.7,12.9
1880,8,18,62.6,56.5,17,13.6
1880,8,19,63.6,50.4,17.6,10.2
1880,8,20,67.1,42.1,19.5,5.6
1880,8,21,67.1,46.1,19.5,7.8
1880,8,22,64.8,47.7,18.2,8.7
1880,8,23,66.1,48.8,18.9,9.3
1880,8,24,64,48.5,17.8,9.2
1880,8,25,62.8,53.6,17.1,12
1880,8,26,67.6,56,19.8,13.3
1880,8,27,71.8,48.6,22.1,9.2
1880,8,28,72.8,56.5,22.7,13.6
1880,8,29,69.8,52.5,21,11.4
1880,8,30,68.6,47.4,20.3,8.6
1880,8,31,74.6,42.9,23.7,6.1
1880,9,1,69.8,59,21,15
1880,9,2,75.8,57,24.3,13.9
1880,9,3,75.6,57.8,24.2,14.3
1880,9,4,76.6,55.5,24.8,13.1
1880,9,5,66.3,52,19.1,11.1
1880,9,6,66.6,48.9,19.2,9.4
1880,9,7,65.5,49.1,18.6,9.5
1880,9,8,61.3,44.7,16.3,7.1
1880,9,9,63.3,43.1,17.4,6.2
1880,9,10,64.3,54,17.9,12.2
1880,9,11,67.3,48.6,19.6,9.2
1880,9,12,65.6,44.4,18.7,6.9
1880,9,13,64,43,17.8,6.1
1880,9,14,60.3,49.9,15.7,9.9
1880,9,15,56.3,49.9,13.5,9.9
1880,9,16,62.6,48.1,17,8.9
1880,9,17,64.3,43.6,17.9,6.4
1880,9,18,58.3,44.6,14.6,7
1880,9,19,58,42.7,14.4,5.9
1880,9,20,60.6,44.1,15.9,6.7
1880,9,21,57.8,46.9,14.3,8.3
1880,9,22,60.8,53.8,16,12.1
1880,9,23,63.6,56,17.6,13.3
1880,9,24,61.5,53.3,16.4,11.8
1880,9,25,67.5,53.7,19.7,12.1
1880,9,26,67.5,43.6,19.7,6.4
1880,9,27,65.9,47.4,18.8,8.6
1880,9,28,65.8,55,18.8,12.8
1880,9,29,62.5,48.6,16.9,9.2
1880,9,30,60.9,45.3,16.1,7.4
1880,10,1,64.3,37,17.9,2.8
1880,10,2,57.1,35.7,13.9,2.1
1880,10,3,51,32.3,10.6,0.2
1880,10,4,52.3,31.6,11.3,-0.2
1880,10,5,49.5,41,9.7,5
1880,10,6,51.3,45.1,10.7,7.3
1880,10,7,51.5,48.8,10.8,9.3
1880,10,8,51.8,47.1,11,8.4
1880,10,9,53.6,44.4,12,6.9
1880,10,10,54.3,45.4,12.4,7.4
1880,10,11,55.8,43.4,13.2,6.3
1880,10,12,55.1,37.3,12.8,2.9
1880,10,13,53.3,34,11.8,1.1
1880,10,14,53.7,43.1,12.1,6.2
1880,10,15,56.1,44.1,13.4,6.7
1880,10,16,55.6,37.7,13.1,3.2
1880,10,17,56.8,39,13.8,3.9
1880,10,18,57.8,40.3,14.3,4.6
1880,10,19,45.7,30.5,7.6,-0.8
1880,10,20,39.8,25,4.3,-3.9
1880,10,21,45.7,25.8,7.6,-3.4
1880,10,22,46.2,23.3,7.9,-4.8
1880,10,23,50.7,37.5,10.4,3.1
1880,10,24,50.2,26.6,10.1,-3
1880,10,25,51.4,38.5,10.8,3.6
1880,10,26,44.2,38,6.8,3.3
1880,10,27,42.2,36.5,5.7,2.5
1880,10,28,41.3,36,5.2,2.2
1880,10,29,44.7,29.3,7.1,-1.5
1880,10,30,47.4,28.8,8.6,-1.8
1880,10,31,51,36,10.6,2.2
1880,11,1,46,30.8,7.8,-0.7
1880,11,2,45.9,29.6,7.7,-1.3
1880,11,3,47.4,26.3,8.6,-3.2
1880,11,4,45.7,28.7,7.6,-1.8
1880,11,5,52,37.1,11.1,2.8
1880,11,6,53.6,47.9,12,8.8
1880,11,7,52.6,46.6,11.4,8.1
1880,11,8,47.2,31.1,8.4,-0.5
1880,11,9,50,28.3,10,-2.1
1880,11,10,51.6,41.2,10.9,5.1
1880,11,11,55.4,48.6,13,9.2
1880,11,12,53.3,45.6,11.8,7.6
1880,11,13,57.8,51.6,14.3,10.9
1880,11,14,57.3,37.3,14.1,2.9
1880,11,15,43,26.8,6.1,-2.9
1880,11,16,46,32,7.8,0
1880,11,17,38.5,27.4,3.6,-2.6
1880,11,18,41.7,25.3,5.4,-3.7
1880,11,19,36.8,28.8,2.7,-1.8
1880,11,20,39.3,21.7,4.1,-5.7
1880,11,21,40.8,21.2,4.9,-6
1880,11,22,42.2,31.6,5.7,-0.2
1880,11,23,50.4,38,10.2,3.3
1880,11,24,54,46.1,12.2,7.8
1880,11,25,53.8,43.6,12.1,6.4
1880,11,26,55.5,42.4,13.1,5.8
1880,11,27,48.2,40.2,9,4.6
1880,11,28,54.3,46.8,12.4,8.2
1880,11,29,52.3,39.5,11.3,4.2
1880,11,30,51,42.4,10.6,5.8
1880,12,1,49.7,35.5,9.8,1.9
1880,12,2,46.9,28.3,8.3,-2.1
1880,12,3,53.1,44.1,11.7,6.7
1880,12,4,54.8,45.3,12.7,7.4
1880,12,5,53.8,47.8,12.1,8.8
1880,12,6,54.8,51.1,12.7,10.6
1880,12,7,51.8,45.6,11,7.6
1880,12,8,50,45.4,10,7.4
1880,12,9,52.3,44.6,11.3,7
1880,12,10,52.8,42.1,11.6,5.6
1880,12,11,50.7,40,10.4,4.4
1880,12,12,48.7,40,9.3,4.4
1880,12,13,51,46.6,10.6,8.1
1880,12,14,47.7,35.5,8.7,1.9
1880,12,15,50.7,38,10.4,3.3
1880,12,16,45,32.5,7.2,0.3
1880,12,17,39.8,30,4.3,-1.1
1880,12,18,44.7,30,7.1,-1.1
1880,12,19,37.1,30.5,2.8,-0.8
1880,12,20,36.5,30,2.5,-1.1
1880,12,21,37.3,26.8,2.9,-2.9
1880,12,22,53.3,30,11.8,-1.1
1880,12,23,52.3,40.5,11.3,4.7
1880,12,24,43,29.3,6.1,-1.5
1880,12,25,37.3,26.6,2.9,-3
1880,12,26,34.3,24.8,1.3,-4
1880,12,27,39.8,33.5,4.3,0.8
1880,12,28,37.3,32,2.9,0
1880,12,29,36.8,32,2.7,0
1880,12,30,35.1,26.8,1.7,-2.9
1880,12,31,36.1,26.8,2.3,-2.9
1881,1,1,47.2,35.5,8.4,1.9
1881,1,2,47.2,43.1,8.4,6.2
1881,1,3,44.6,29.8,7,-1.2
1881,1,4,45.7,39.3,7.6,4.1
1881,1,5,44.8,40.2,7.1,4.6
1881,1,6,42.2,38,5.7,3.3
1881,1,7,43.7,28.3,6.5,-2.1
1881,1,8,43.7,24.1,6.5,-4.4
1881,1,9,31.3,21.7,-0.4,-5.7
1881,1,10,30.8,26.3,-0.7,-3.2
1881,1,11,34.8,27.8,1.6,-2.3
1881,1,12,32.5,20.7,0.3,-6.3
1881,1,13,31.7,13.7,-0.2,-10.2
1881,1,14,32.6,13.7,0.3,-10.2
1881,1,15,26.5,14.7,-3.1,-9.6
1881,1,16,27,13.7,-2.8,-10.2
1881,1,17,33.8,8,1,-13.3
1881,1,18,33.8,29,1,-1.7
1881,1,19,32.8,14.7,0.4,-9.6
1881,1,20,30,13.2,-1.1,-10.4
1881,1,21,32.8,20.9,0.4,-6.2
1881,1,22,29.8,12.7,-1.2,-10.7
1881,1,23,33.1,22.8,0.6,-5.1
1881,1,24,34.1,25.3,1.2,-3.7
1881,1,25,35.3,4,1.8,-15.6
1881,1,26,36.1,9,2.3,-12.8
1881,1,27,52.8,33,11.6,0.6
1881,1,28,46.7,28.8,8.2,-1.8
1881,1,29,46,33,7.8,0.6
1881,1,30,50.7,29.8,10.4,-1.2
1881,1,31,48.4,32.3,9.1,0.2
1881,2,1,48.4,28.3,9.1,-2.1
1881,2,2,53.1,31.6,11.7,-0.2
1881,2,3,52.8,44.6,11.6,7
1881,2,4,49.4,38.5,9.7,3.6
1881,2,5,44.4,31.3,6.9,-0.4
1881,2,6,42.5,25.3,5.8,-3.7
1881,2,7,55.3,35,12.9,1.7
1881,2,8,48.7,38,9.3,3.3
1881,2,9,51.8,38.5,11,3.6
1881,2,10,51.8,39.3,11,4.1
1881,2,11,42.7,30.1,5.9,-1.1
1881,2,12,42.2,23.3,5.7,-4.8
1881,2,13,50.7,39.3,10.4,4.1
1881,2,14,48.7,41,9.3,5
1881,2,15,43.5,38.5,6.4,3.6
1881,2,16,43.2,38.2,6.2,3.4
1881,2,17,46.7,30,8.2,-1.1
1881,2,18,45.7,38.3,7.6,3.5
1881,2,19,43.2,36,6.2,2.2
1881,2,20,40.5,37.3,4.7,2.9
1881,2,21,38.3,32.5,3.5,0.3
1881,2,22,42.2,32,5.7,0
1881,2,23,39.7,32.5,4.3,0.3
1881,2,24,42.7,27.3,5.9,-2.6
1881,2,25,47.2,25.8,8.4,-3.4
1881,2,26,37.8,31.8,3.2,-0.1
1881,2,27,38.6,28.5,3.7,-1.9
1881,2,28,36.1,23.3,2.3,-4.8
1881,3,1,41.9,23.3,5.5,-4.8
1881,3,2,40.8,31.8,4.9,-0.1
1881,3,3,40.6,32.7,4.8,0.4
1881,3,4,42.2,35.2,5.7,1.8
1881,3,5,56.6,39.3,13.7,4.1
1881,3,6,56.3,39.3,13.5,4.1
1881,3,7,50.7,38.5,10.4,3.6
1881,3,8,47.6,37,8.7,2.8
1881,3,9,53.3,43.1,11.8,6.2
1881,3,10,56.3,49.6,13.5,9.8
1881,3,11,52.8,44.4,11.6,6.9
1881,3,12,52.8,43.1,11.6,6.2
1881,3,13,51.4,45,10.8,7.2
1881,3,14,50.6,36.5,10.3,2.5
1881,3,15,55.1,30.1,12.8,-1.1
1881,3,16,51.8,33,11,0.6
1881,3,17,54.3,46.1,12.4,7.8
1881,3,18,52.7,46.1,11.5,7.8
1881,3,19,54.8,45.6,12.7,7.6
1881,3,20,48.1,35.5,8.9,1.9
1881,3,21,40.5,29.3,4.7,-1.5
1881,3,22,47.5,30,8.6,-1.1
1881,3,23,50.6,30,10.3,-1.1
1881,3,24,46.4,34,8,1.1
1881,3,25,42,30.8,5.6,-0.7
1881,3,26,42.7,25.7,5.9,-3.5
1881,3,27,43.7,27.3,6.5,-2.6
1881,3,28,47.2,21.2,8.4,-6
1881,3,29,43.7,26.8,6.5,-2.9
1881,3,30,43.2,30.3,6.2,-0.9
1881,3,31,43.2,29,6.2,-1.7
1881,4,1,45.2,30,7.3,-1.1
1881,4,2,44.2,31,6.8,-0.6
1881,4,3,41.4,33.5,5.2,0.8
1881,4,4,44.7,34,7.1,1.1
1881,4,5,46.7,35,8.2,1.7
1881,4,6,42.9,35,6.1,1.7
1881,4,7,47.7,35,8.7,1.7
1881,4,8,45.2,33,7.3,0.6
1881,4,9,49.2,27.3,9.6,-2.6
1881,4,10,51.2,41.5,10.7,5.3
1881,4,11,51.8,45.1,11,7.3
1881,4,12,57.8,40.8,14.3,4.9
1881,4,13,55,46.1,12.8,7.8
1881,4,14,55.8,44.1,13.2,6.7
1881,4,15,55.3,37,12.9,2.8
1881,4,16,45.2,32.5,7.3,0.3
1881,4,17,52,33.5,11.1,0.8
1881,4,18,54.3,40,12.4,4.4
1881,4,19,43.2,37,6.2,2.8
1881,4,20,41.5,34.5,5.3,1.4
1881,4,21,49.5,32,9.7,0
1881,4,22,53.6,40,12,4.4
1881,4,23,51.8,33,11,0.6
1881,4,24,58.3,42.6,14.6,5.9
1881,4,25,57,42.5,13.9,5.8
1881,4,26,55.6,39.7,13.1,4.3
1881,4,27,50.7,42.6,10.4,5.9
1881,4,28,57.3,45.1,14.1,7.3
1881,4,29,59.3,48.1,15.2,8.9
1881,4,30,52.8,43.6,11.6,6.4
1881,5,1,52.6,43.1,11.4,6.2
1881,5,2,51.2,42.6,10.7,5.9
1881,5,3,51.2,33,10.7,0.6
1881,5,4,56.8,41.5,13.8,5.3
1881,5,5,59.3,42.1,15.2,5.6
1881,5,6,60.1,47.1,15.6,8.4
